,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140
0,-0.09507420301408054,0.02403508593625417,-0.016012500444004353,0.02714371365100575,-0.023551751699260326,0.0039922624824175554,-0.03843859168221744,0.0004072496011257006,-0.029104774356922172,0.03817436332918123,-0.024557537927519135,0.04513593784997463,-0.029208922348705063,0.02441388574567445,-0.0003352037309753724,0.03188841295648398,-0.003413482376252516,0.05377397752344762,-0.024033517169389437,0.0354606773202968,-0.009620590989162115,0.009940480982176904,-0.023356053571488365,0.017088768308660584,-0.041099130901839906,0.002650894453481759,0.04399396326238669,-0.017590719293583832,0.04286719547803479,-0.03427410260239943,0.0041611334152963225,0.015137100517910222,0.14691938052631046,-0.026991918938297714,-0.0476130059880487,0.0041439549670051305,0.021376034142771554,-0.08111528605404844,-0.021158518921117354,0.009745886553176611,0.005452362376845829,0.061312184934362704,-0.009851927099379201,-0.024444622591155478,0.01703977697064106,0.008085735552889356,0.060872601714880764,-0.00808383235919478,-0.019261170842105,0.0013050377079427387,0.005036501381324693,0.019811130290496554,0.024145918296789234,-0.013892266503949209,-0.054574040190044706,0.07198604512462493,0.006206511163991943,0.01755832194088699,0.0038074356105856693,-0.10777225874096753,-0.0014520268386418339,0.051931974309702575,0.016330011299394685,-0.05401352533542115,-0.011260851093781856,-0.005560025521044114,-0.004013149224714122,-0.013862959553178861,-0.03482901368182395,0.0031122494990658196,0.07718173136887878,-0.06185234519151461,-0.15184034138350222,-0.0892473457016538,0.04084830038410124,0.09152838662164048,0.022095636469664188,0.11609975652535276,-0.04939952541693736,-0.01662810254491885,-0.040884571751550795,-0.005655695459562385,0.0037379430643087706,0.044622911959950266,0.09944018782563131,0.09908408118122242,0.15248625144787475,-0.04442474614680436,-0.1089560555152982,-0.09567885871673272,-0.20925640487430477,-0.2750461821570664,0.23791246865229232,0.015264591253588953,0.18040941958485332,0.16973917021651366,-0.27998183207377497,-0.029674681750123034,-0.005972228763360401,-0.037684435874543565,0.052621282123066514,0.1314215940665449,0.26576686016497,-0.14276886668831296,-0.0272353551822286,-0.20921381459021932,-0.13201779815195172,0.13998446766180306,0.11262601847397896,0.028921896491658203,0.05266769543654176,-0.39638586520990704,-0.03543636173917182,0.189364932524074,0.030762867612750728,0.06760217012810393,-0.09638218975294295,0.03057942280825487,0.07191686772791402,-1.5888755625212304e-06,-0.042156093059935285,-0.02746757215154566,-0.023866871796650035,-0.011125924113583468,0.05109323872278539,-0.07509292350223325,-0.005659177866145035,-0.015819427580611313,-0.010909941219150733,0.020644960635132135,0.024620031165826558,-0.001491614702746548,-0.0025798238264720034,0.017219664630599436,-0.013836453935268249,0.03542932100111938,-0.019678884970949048,0.028914839293938524,-0.024493252488941207,0.02953926160135116,-0.007050930287753809
1,-0.0607256516943544,0.018299374472309587,-0.018877184860932688,0.031197244415078443,-0.00653477463163129,0.006198747931472809,-0.015942330342772367,-0.003059028815419355,-0.0064593946045513224,0.041669539263117714,-0.012133649629687708,0.030219269236255196,-0.036776761492196774,-0.023186435616915805,-0.012474740132414034,-0.006565998043182329,-0.048605583888820386,0.0634090938835766,-0.03882489478912962,-0.03859582284798275,-0.06322599472599584,0.05024659580579345,-0.049959034115252085,-0.03801503172788477,0.013031211386394438,0.00902921629798787,0.009624839161430705,-0.004588994249179523,0.06952261917679473,-0.0032984869739284377,-0.035535556075919635,0.0016162812074552897,0.023579759907469106,-0.015577480244978396,-0.06859567689500058,0.008728216210027078,0.04498340353994286,0.01825863284104573,0.026302836433603087,0.003980168393565198,0.017044096751491697,0.01914360624971561,-0.005979312040196919,0.014947232289263809,-0.012639847440810637,0.029782379013285475,-0.002382963788982999,-0.0013689330784505942,0.02972404815986829,-0.021728463856153957,-0.04492020617916187,0.03709825790780732,0.07350616199475735,0.007309232299913104,-0.013338826005151856,0.027062694826630693,0.036876466449662075,0.06289138832962639,0.031628923785598166,-0.025282382899412884,-0.013561292040589278,-0.0021513525598594735,-0.034776462958804245,-0.10838082512797409,0.01336511121644461,0.04645681550782237,0.03336987968896169,-0.0010643675577502194,0.008299614319731603,0.018218063590234652,0.039546421223947976,0.04938706507655958,-0.08087130831329817,0.006175128246065892,-0.021816103421532635,0.04130944101798655,-0.06956433657982537,-0.018713500865763316,0.04756779421558813,-0.07541687748410172,0.1940899710388714,-0.20219618774467746,0.14873505783098945,-0.04344626839523895,-0.08435867015729623,0.03439243011956679,-0.02455234900849164,-0.04219982147666156,0.05007828488931827,-0.04780500788446695,0.06361467249044597,0.02850842634617229,0.02266861971263795,0.04557643175492508,0.2387454278330456,0.2111177686071105,-0.019842561083569688,0.01784973361153359,-0.09818616854183261,-0.21889742854898245,0.03722944815785759,-0.02730923140818277,-0.008086631691350765,0.07334922005353357,0.2778075939876976,0.049862274592663194,0.03676003240390413,0.2074551334902626,-0.1217378036359484,0.2954328311462368,-0.5395384534395575,0.15864375055393523,-0.07122651244966137,-0.0004228304636437197,0.045382497403171934,-0.052273378968645,0.07632929682770237,0.03891681951757986,-0.09646266048441429,-0.031463583422226965,0.02886099031638898,-0.09368503189445132,0.058136545632788895,-0.06008383321005008,0.039356124773370346,0.016292592004645366,0.01685180602488298,0.005879146493818782,-0.01005263502188308,0.006684394096622936,0.031097960934572358,-0.007102321460605899,-0.009869980113088952,0.021054021271227498,0.0016816084131824893,0.028265102434832753,-0.04885041413152185,0.02164922197868882,-0.06417415268600375,-0.020146153950509827,-0.004760956346203247
2,-0.04200120459002482,0.011710429662804667,-0.021872140060106265,0.01923942792841532,-0.007413126908874745,0.0033332956062761612,-0.019184505637721894,-0.005287153934348446,-0.007782579237138876,0.014228966948659938,-0.014955418899655987,-0.001533543362276013,-0.009423117064423447,0.0005145285794461718,-0.00016748929412260284,0.009120119900395768,0.0075005039951454855,0.013162106774081334,-0.014184704042276064,0.010269553736381401,-0.011411835513748685,0.006765765750991689,0.009527015133236463,-0.020509084775396338,0.0036388338596578806,-0.021972679456104812,0.0184428641755362,0.01984368252865293,0.0026949254596588396,0.007296752858116776,0.010880234863110507,-0.00975493357781343,0.010503967602382036,0.014369915910465055,-0.007082547270109318,0.013002639736222635,-0.012190381658644146,0.017332994280457648,-0.01564297427883633,-0.016921903146926584,-0.016367573789681723,0.00334652098258513,-0.0074610959088966915,-0.024635719045673844,-0.00012041077761088329,-0.013406474746841946,-0.001105462640972936,0.02240017969859532,0.029313391700738434,-0.002779754408607318,-0.005891611169093572,-0.009717030708626898,0.011477215437920206,0.008439993836112736,-0.0018230705293549414,0.015432919791295175,0.01045334847891906,-0.0033661599259699145,0.0034489019830119816,-0.008212801419868552,-0.013343244544059746,-0.007664035675691409,-0.008851036627295724,-0.058253557292101174,-0.0072021481545531596,0.02966518211951076,0.02252970131011896,-0.015520370837798166,0.022303781376165194,0.017889787408226374,0.0038793238948412797,0.006497946673685509,-0.04217121845158408,0.0164163786218446,0.021560436178317603,0.03591064767999494,-0.01164115004700668,0.020598404225764914,0.0029776599669452796,-0.0028346281868898335,-0.01995750540985853,-0.10167222135746364,0.0288326340831678,0.02387027396242336,0.014104284014281505,-0.05940549404452337,-0.02990362598063811,0.010968991739877598,0.007355615668227629,-0.011188301888757003,-0.03750451584860533,-0.05063804667185172,0.033347763891121374,0.06884654636911063,-0.005935175298745807,-0.023154869578421042,0.01694366522457555,-0.039991241581956626,0.06413674540580569,0.00866419809247973,-0.0781441968830823,-0.08287601007766526,-0.055894443229872914,0.0711369239810811,-0.024536423205724616,0.016055656137625385,0.030484659016108057,-0.04431694013831927,0.0700671891888644,0.14847222458440998,0.01706118160396252,0.06385070975387735,-0.04060519868052702,-0.06607747903128418,0.06341812261146351,0.21501365560316488,-0.3566043405959132,-0.5013177644978538,0.2763213020767854,0.13899485144622667,-0.18653983794543058,0.07316050091065501,0.41246464846209907,-0.2422021472935255,-0.061703711471910894,0.1382449213666168,0.06700449581754335,0.13710500884214555,0.11139399735232773,0.08977419876520193,-0.037772867521727156,-0.061918484773824015,-0.002307176143263827,0.0606974518169285,-0.016077450267608623,0.03189943325629334,0.018453407197564803,-0.09114152153723269,-0.05195362925382189,-0.024499291997905653,0.0009562761314153979
3,-0.07825490500285096,0.027827955218474365,-0.029965970849445744,0.02038301058923986,-0.020545180537462876,-0.002882834059006592,-0.024809219982407787,-0.004668940269767705,-0.018478180559674352,0.04982092599657152,-0.024024969828198326,0.051977104467078795,-0.05353922502001742,-0.00011748061878057159,0.009069567958510745,0.020731706148002613,0.020229660869042404,0.0805092600021229,0.0010684247373410616,-0.001681259795967921,-0.055292819132946924,0.0061571519708785855,-0.008806629302683729,0.013156603849093132,-0.03050919061542394,0.03882182503289478,0.0484312536001594,0.014084403021758417,0.03652531053951878,0.018919481847934794,-0.012760880648699319,-0.038581812969341336,0.1021923978847879,-0.05463382478535786,-0.11303948018553023,0.02211715060891745,0.12329986688712583,0.014902781613814281,0.016312868766401752,0.024177977881107583,-0.011031120494141778,0.024402046279035666,-0.037876690805939646,-0.0572777367088892,-0.016965950612719452,0.019996188165039244,0.016920976619645145,-0.017853512374745324,0.08287187942461621,-0.01924840628728384,-0.013401340214405796,-0.010271230944160808,0.09431899073805473,-0.002490529919980087,-0.04855037181361389,0.12813264646674727,0.09749267352097643,0.04355285842652212,0.023840779502727626,-0.08954382592746597,0.022765210120853467,0.11526146503961343,0.03095578199428318,-0.004745605169334255,0.032234665313699805,-0.1073125111321363,0.10227253990434981,-0.14704817269502787,-0.12346104519295725,-0.010215258414098557,-0.0792304821955233,-0.0649397621299363,0.013449494718843373,-0.10848598980044051,0.16081317650651739,0.002561786179313616,0.03684541804325828,0.12079545263272795,-0.16200931341775862,0.04159437073371862,-0.15451780330839712,0.15320608808904637,-0.12270334699353914,0.24867794588789305,0.20530057624226566,0.12765204080361658,0.06745886850285725,0.08221911612751032,-0.23796858566283446,0.08350089516295335,0.17678617986663614,0.03188697148029028,0.27069694007042105,0.12970260070234965,-0.10178016460327115,0.06289361953373226,0.20904413219745638,-0.04666319441741721,0.10564151123637164,0.08881994532545656,0.07538219837239891,-0.125527002574633,-0.06962961135082206,0.058150655949841264,0.1510346456008056,0.12489480382968336,-0.008219399126114545,0.04033733903066237,0.12746965069634697,0.15991373217534918,0.08545740343518421,0.22000734116314113,-0.07944010465566466,0.01156845823354892,-0.13880370099346545,-0.0514066717820301,0.08974878627351275,0.012764129304989366,-0.06668749485401837,2.470288481495277e-06,0.07347621111712076,-0.0259614804893026,0.04870882439865004,-0.00020333511346979673,0.010758776360931047,0.04899467662151287,0.0019052329762690914,-0.022469989716085492,-0.015279462214764731,-0.0009139876997491386,0.032624046220109726,0.007137521854027825,-0.02408534245837153,-0.08326836993407935,0.02283879835228301,-0.040240771789440584,0.021095559937678567,0.012340300842026782,-0.011249793043925312,-0.0028792819837320516,-0.006625082614148896
4,-0.04226481680289811,0.012286601060495062,-0.020825742405993122,0.021057147390572736,-0.001544728231756498,0.0027075440215825475,-0.010423390359840884,-0.005090584768424236,-0.0060546757164161025,0.02375585328219451,0.003916856494639631,0.02143315750638425,-0.009784235140509662,-0.02194335952744282,0.03550260594323998,-0.009600573017560649,-0.05547892955277251,0.011039810178335607,-0.059256835219446274,-0.06293489308469107,-0.013920945493547065,-0.11498583571612768,0.034325907869328674,0.062169919988353514,0.004357286990465221,0.023009720562495745,0.011568292763940453,0.009819328102263186,0.020479596702203583,0.045368812790588936,0.03809031195627721,0.01289334373751455,-0.04191242722506469,-0.07220863561670127,0.08474026444797972,-0.036021098787785054,0.048562667288798794,-0.0068259221261118275,-0.04850825960371537,-0.07953788211478027,0.0632510100875748,0.051839964475487485,0.03588655519077172,-0.03819008479201209,0.0038220540271973816,-0.06784814723833472,0.014364562515687976,-0.04106033461508048,0.00972664922019826,-0.011507483845474047,-0.008938280018298042,-0.012686391673439525,0.019723687435084326,-0.0036723200174613897,-0.017146584165417478,-0.011427553014243974,0.022862784231296625,-4.391462477168137e-05,0.004671944427252673,0.01601672046196337,-0.018631815726015126,0.01857086529707864,0.006626680381337725,0.006485666711560922,0.00491726904510021,-0.026198938405052746,0.012776989432496187,0.017502682308052523,-0.002965320886274707,-0.04789859584260325,-0.023707906680620852,-0.04298045052725659,0.03911885116653924,0.05008981221817908,-0.03011750758685095,-0.06607616856385408,-0.010158848399760358,-0.03781695805680785,-0.01668755916219373,0.11306109395070169,-0.059324502353523496,-0.1238512294690974,-0.07837990185247228,-0.05488197573333972,0.012382651901884523,-0.08593812781657975,0.023772822909819163,0.01940960703008976,-0.06026920642629664,0.030177866949363582,0.07927002479304787,0.03537178453583268,-0.01818188816405513,-0.00867315495595204,0.16902834093634195,0.004795840429715108,-0.044627922112735495,0.02823844418451109,-0.001718841015027629,0.020786002202524474,0.022047828390714466,0.0224639450353629,0.0259333525219948,0.002494753749901178,-0.006105278242119271,0.028866600493978087,0.029580009418834954,0.021495546161315396,0.007995759418853533,0.020824203770920084,-0.01928965227604752,-0.05396344779385576,-0.026287951151752732,-0.03268753334694177,0.05291227600337532,0.025156617226579636,-0.06047599496437718,-0.0018095159462789695,0.014313820107136374,0.026527810421403165,-0.09134965819760657,0.02438041450544314,-0.0055614894264415515,0.004477880844838347,-0.0018444445247986913,0.009865183991345061,-0.04288502278143753,-0.10140475992048291,-0.08782205867066155,0.05901427360657459,-0.026456655677806175,-0.09080690134922183,0.034969899627947026,0.02406216314019415,0.15453179886007967,-0.8344635657427774,0.06090268725631505,0.12905209201001372,0.015964758527324416,0.01228875171883835,-0.050283834271002414
5,-0.10120256899376924,0.032634702565586704,-0.05189410696606961,0.06011454138293626,-0.02239831871921691,0.010031276756207581,-0.07223484961759713,-0.010560342443975464,-0.02892362686439394,0.04632060249010546,-0.005614414589547323,0.14406411030391175,-0.03677613940476715,0.05168255382730157,0.04804355936679814,0.009072102922525,-0.08216451694892188,0.055447923989944164,0.16278709449487316,-0.01676440559957157,0.06192771704423841,-0.01658263114609073,-0.04920691227603215,-0.02873001309998101,0.017558708863751077,0.02530024749166019,-0.018595674953651956,-0.045757603901040486,0.04267530854124518,0.0029300469236660104,0.015999571992719216,-0.03923613412737325,-0.08050505386696474,-0.02304404538566203,0.05694476235914546,-0.0012526093341743748,-0.015235395494502074,0.03393348004311322,0.0036850492129502643,0.03202969736050909,-0.0023952985463589573,0.04079381416904191,0.02568483008322877,-0.04268562915829205,-0.02961767287381124,-0.05678229201073074,-0.013274823536233446,-0.030304275052660038,0.038328193022424246,0.09919992224145259,-0.042325513817062184,0.04959985333856315,0.03872052870814115,-0.006096805594677538,0.02470617463883798,-0.044102286647930256,0.11332631405152079,0.14827123892971086,0.023449103158539247,0.021243079996896175,-0.11682195569233156,0.07376360992021319,-0.008164977917864859,-0.004184142813452335,-0.05355578943028473,-0.04854729403734453,-0.001966004526878685,0.036690277014879986,-0.030924638366671107,-0.031068224712894672,-0.0021650048349667467,0.05915698985077991,0.07909418039522348,0.15253604932756948,-0.012579100090490597,-0.008258308481046167,-0.01251161240757918,-0.017849803072305506,0.15505060642404894,0.04736012037421554,-0.07973806954538878,-0.11832283426211579,0.03693272762684151,-0.05130189865781974,-0.03621717979166428,-0.02991165786357338,0.07352255829739708,-0.025692622137074326,0.039672494850870654,-0.030029256250495295,-0.024128766048505584,-0.06863353076373913,0.0385427869420021,0.005976361185210812,0.07034811105817404,0.06744586277520917,0.023043234271600967,-0.08041121799411122,0.010364014824559393,0.061467412304792995,-0.0940003707630097,0.0009339892769221307,0.2619047261821894,0.5683566255202565,-0.023885361919126397,-0.19281817510805127,0.13139147207805835,-0.13940761545412705,0.07332016084551721,-0.04560048775995917,0.13456183465177451,0.06904773767945155,0.11116839289414271,0.025409844493962525,-0.1973377403463413,-0.016364661778700454,0.0439888496448574,0.06433552215701005,-0.08331593099247675,0.011764075213355242,-0.027808417847908676,-0.07070411181157779,0.06778229330901049,-0.0198229779641148,0.012553874347929206,0.03985394208817089,-0.0043286573022266695,0.019104834382178183,-0.025043211559036764,0.002997001143921006,0.02791109117337872,0.04197995653814649,0.1753620679947203,-0.03446973727021319,0.00811352922708929,0.0783935907826625,-0.08610139318822815,0.17336458217279377,-0.06779550044659328,-0.02329115574286686,0.01943677947769159
6,-0.05630670865316378,0.017502896483494734,-0.00955806473487869,0.0186501886281355,-0.012107149309933868,0.00027143319555656895,-0.027618872716748635,-0.0095293322558196,-0.0033640092962866075,0.03873321126075757,-0.0017312001189561943,0.049880142467523175,-0.024787968677131927,-0.013175127667433159,0.0057851520303416025,0.02357848111725043,0.014913573246386355,0.06807762396781579,-0.005479065799771678,-0.02260669662425679,-0.06079149672519944,0.06149644251234283,-0.04260053844218714,-0.0004001314608327571,-0.017106843455155646,0.034557159858774854,0.0038964224680047566,-0.024304515912395165,0.06993876967403757,0.0035531810186331253,-0.04204932418953896,-0.0014148587634444376,0.11511839938996193,-0.1424499862523127,-0.17494420548942216,-0.023624566198662676,0.15490211687163472,0.03348532923971326,0.07157445202957226,-0.024786211821220278,-0.04061379138414359,0.022430287623094736,0.0066529090436305335,-0.05975787103366833,0.008739715035065064,0.016054343156877378,-0.028837709018740235,0.03831717669471203,-0.003917700319409072,-0.026057034001178373,0.004280485650227984,-0.08083219233507916,0.02344574570324455,-0.0031397694781635094,0.02238559453452675,0.01426467484709188,-0.0665881365404099,0.014854059554599239,-0.044131488061103286,0.03884465503752038,0.12900471076137843,-0.011174106060476982,0.0034540361626168334,0.0696446570015813,-0.013630673834832525,-0.016035422945441795,-0.016575282416419243,0.014310911295425593,0.04527946679345003,0.013920604554982514,-0.031118016068178482,-0.05553893463781703,-0.010135624425132203,0.024688449715952174,-0.015554924364767787,-0.08164786378327737,0.05446053860084312,-0.023916862689063706,-0.031672272076027075,-0.053639675065711344,-0.04536427946752838,0.018117681217259343,-0.08247953630735567,-0.03129420417948887,0.014707645197173574,0.012193067105556406,-0.01828075713628874,-0.13872805364355384,0.1020834800791568,-0.04522882888158415,-0.11221140531080218,0.0012230886002022878,-0.20469133319073707,-0.014171605011734877,0.02289595921190414,-0.3130954185301258,-0.2748421393717502,-0.08609778767004408,0.019994617580402056,0.21828638332254396,0.14351742870612852,-0.18217723152080248,-0.07570166217523991,0.17607764758157984,0.008828386883660378,0.19400542139220028,0.1971332188308107,-0.16281962960465812,0.03413784636204681,0.2091748516983312,-0.07808011748276045,-0.2984348102120087,-0.33186575321231027,0.006852186612038874,-0.03292992655890091,0.04292488750240836,0.07765277099315471,0.027000290059130447,-0.06294995926226972,-0.028319209276014765,0.06327579189792587,0.03715373509354657,0.022844625573351825,0.026053159508844455,-0.028901929167531815,0.030524072525130577,0.01939509602233255,0.0037882752722461777,-0.020398673144423823,0.011875383328560085,0.017468728458017002,0.004408186441693281,0.00783346236346157,0.013174281731774706,0.0117985791404847,0.04588966798248301,-0.03766049424677962,0.04630864022339207,0.030275472961766643,0.005570154973825472,0.0039213362891875984
7,-0.08447108861199974,0.027311641680903706,-0.007182517584608472,0.026962024019946823,-0.024776496321172986,-0.013276828431641081,-0.021793626449991832,-0.04044978150778828,-0.005451464156785879,0.06786599190154928,0.0024225831784241425,0.09236400534643069,-0.065175615148269,-0.0585917898017326,0.012490211798716374,0.08467947511813498,-0.0065791693014056445,0.1326264723484536,-0.03501593444846847,-0.03610671096369755,-0.08603746895285887,0.082581561608968,-0.07394168635180601,-0.0028965653883962425,-0.01646732255759871,0.046307994664719764,0.05115675054507515,-0.048475778545761815,0.12181621729366937,-0.0019398085120392178,-0.0930870669680708,-0.04106483484035243,0.24739584556928396,-0.21526734318147175,-0.31303419545037364,-0.042472677256280705,0.29688020276848714,0.04913161211998131,0.16932568519166225,-0.04694756295913091,-0.061521521159701456,0.0787886367525502,-0.029041947078522957,-0.050688696370155426,-0.0007437077407049519,-0.04056864626748975,-0.03451497804494974,0.0802961552937951,0.0005832950786272481,-0.06778575542704593,0.017702355447077517,-0.11853106870654864,0.15938002315903704,0.07324618850970271,0.054641073967467396,0.013672152891558986,0.00721733912537614,0.054311511393616084,0.05595667392407163,0.13671443186841836,0.36593683462434456,-0.13045625766651553,-0.04141535774001576,0.08016439307099389,0.05761441209289225,0.02630983785110108,-0.06740051799820869,-0.046318085340556876,0.013076931329326684,0.07267974550505912,0.15555978883782867,0.006801619811781234,0.02065459563278242,0.12757288889682628,-0.0664482421508783,0.019458637247353607,-0.038061706034468845,-0.014077028189543261,0.043106658926749676,0.06985883671734332,-0.04733299232982098,-0.039259328439260804,0.06546293327704451,-0.1015027196555386,-0.07579317777408373,-0.04128745440758225,-0.042195822080274795,2.098914491564796e-06,0.055906679613037066,0.07310022453496581,0.009008806911454142,0.04994147254006932,0.03959979076175785,-0.02496755264347376,-0.054137259075371,0.011462337277792056,0.12177465516305891,0.06883953602099872,-0.011926425182737108,-0.05738711927506959,-0.10403781156945002,0.1235683818672649,0.05608243894440566,-0.09248672199852576,-0.08296872036638676,-0.1144308277201126,-0.06941465672843074,0.001768471065637784,-0.057790576073379306,-0.171559553091579,0.0842611223728401,0.1196026659589248,0.15321513548042376,-0.001917980648586809,0.04219326236147067,-0.0013119551829838469,-0.03664355658248629,0.003494715378068121,0.031307872189394,0.03364743538421583,-0.027761235708119884,-0.03692853180962086,-0.024734290160219254,0.0037239964670027804,-0.021533638416156006,-0.015333273926581015,-0.02368372974736381,0.014790850424004937,0.020708200920154105,0.01033715523899266,-0.04678302469044207,-0.008569750201562433,-0.003266098070517344,0.002883694691325947,-0.013647137045370135,-0.027990252545673222,0.017761160668520806,-0.033577219114101275,-0.07546894229801845,-0.04140312940442464,0.004227493741608232
8,-0.04638188690218928,0.009132178282144618,0.024851194570904123,-0.0028144807359975106,-0.001319518811298409,-0.004377428748993786,-0.002782094871753793,-0.004148810285278894,-0.013896938213191934,0.016039294236385046,-0.004826083998146519,0.003885783676151805,0.0043890867404607625,0.023661704962711597,0.00804950436729962,0.021752006164882806,0.00038730359553655787,0.02679386583684172,-0.02920804203801046,-8.94106519730457e-05,-0.026825674971573683,0.01684402949319915,-0.029604499374960555,-0.00042353105296574767,0.00035654907506355027,0.009824518794873099,0.013746095592377036,-0.003267282224698888,0.027031015972447017,-0.004758843893371716,-0.004064457983904302,0.016921905931033078,0.028739621392262132,-0.027051369145829125,-0.0391110625399159,-0.025848140763295717,0.01567489423943221,0.042643957318883804,0.0073925885830266585,-0.0027269824771710615,-0.006692027104298906,0.017511769846143714,0.01618521887469821,0.004265492326366154,-0.008139395765654697,0.017843796359912067,0.008883141738630619,0.002404210187711613,0.015951171975516577,0.02253943104239243,0.03086682308185088,0.02729905343160309,0.006779563512064352,-0.009983045390219564,-0.057907349375928036,0.0527613460791045,0.05125440613922815,-0.009735824863781703,-0.01307094213845945,0.02419149498139697,-0.0853512261135324,-0.0029823574326361957,-0.06503663544709581,0.11563129824753315,-0.029403526665395564,0.14410860047495908,-0.053461860129517765,0.12490078177006486,0.20053988442606563,-0.011145342278379364,-0.17046046413931393,-0.010462363074095454,0.001816460093838762,-0.05637298643562004,0.013664669051388814,-0.031167910722638886,-0.02895530982150876,-0.010522214931755675,-0.016747002781650994,-0.07625549735151896,0.040246518815638274,0.03217347209146583,0.03301403555260886,0.024728295991072416,0.025081762622067016,-0.0634032891128172,0.04626388498677712,-0.010890169136929183,-0.05072551254196029,0.010054604917054205,0.02265909225018491,0.04754326655861473,0.028502268582490078,0.004566038118025493,0.005833135572418515,0.001419804251998523,-0.002672588288080882,-0.009031434400523416,-0.0729422195873845,0.018857797914626637,-0.06942297601664404,0.048241015098738856,0.031928143145688176,-0.024296496626742832,0.020598204462489722,-0.006199646455080712,-0.007206057668078074,0.005718777105656145,0.020915883945710503,-0.010574443042571095,0.0220464300401442,-0.017282736634825185,-0.04933717485128542,-0.01609674104874373,0.021971466467270655,-0.03688517296283611,-0.01320216563673475,0.01297597401755645,-0.061774886237651705,0.037790213374248455,-0.07595496927418238,0.1518179089728289,0.13689426070533922,-0.13264643026394796,0.15193394874172833,-0.017083603783513562,0.053953456492695034,-0.1846109315455703,0.04100495673772448,-0.6242221903196694,-0.4617347777537957,0.10067730765451072,-0.013287381527648356,-0.16019915924782388,0.08426027650625202,0.007568333498904373,-0.03988398351863924,0.06557031457703157,-0.045923527301775416,-0.01111946358319893,-0.013686396877843739
9,-0.051683567903203935,0.012091250680792032,0.01973332099228481,-0.004411478642811356,-0.003804500060439253,0.0026765102195299116,5.6951342344097045e-05,-0.0010563172143102022,-0.008015067590330632,0.01917480609864286,-0.00311836210511815,0.012623532619287808,-0.013054693077519282,0.006317801463769437,2.9192314771551856e-05,0.01968245806027205,0.004255799788993132,0.03681028967488015,-0.024887921968685722,-0.010349333205118355,-0.03567656247904971,0.037869011353860005,-0.037914471225551055,-0.00401179220801387,-0.009079001278167562,0.02128388027746215,0.003139974896744703,-0.005261486657333073,0.03644357997892422,-0.013730842864367659,-0.01605318418366701,0.03558394010690369,0.02894509656080259,-0.04975897861286961,-0.04241011338642199,-0.030559250365146645,0.046142132703109934,0.05744165697480949,0.019295506651400222,-0.010222354906649106,-0.015421021112797596,0.029646194213427624,0.02118834008671506,-0.011172622376399696,-0.004299176475764235,0.025389566772836734,0.03183251722826563,0.027848154580390656,0.009358104077461148,0.031321093748234545,0.041158898876737224,0.03294485122711288,-0.010276232417859014,-0.008061458977238136,-0.08882254926649044,0.06698060794165439,0.10941771799106081,-0.031574086265027584,-0.010384261510871478,0.051766141649573646,-0.10708075182000672,-0.033811308010272906,-0.11541058624680613,0.20876221539326817,-0.0580313334274372,0.2963324860593618,-0.11771233398615878,0.221778176076144,0.4383712212243197,-0.02024557508305098,-0.3785612356867525,-0.005288311726140048,0.023633208681906104,-0.09490586120294497,0.021606899901743432,-0.06648144708730791,-0.0504665946295479,-0.04547590656349828,0.018561021221078083,-0.23121628499329908,0.057543871582984,0.059664620340876474,0.007397577445377871,0.056408012704796145,0.04729349789058184,-0.1418940933046825,0.03324366746937599,0.05074232737032622,-0.16413974166707215,-0.0648826065617858,0.08255481518727996,0.06589456874862851,0.06603633315568105,0.008724938959543483,0.05851218086836403,-0.010719601224967377,0.04760229365706404,-0.04125237429676349,0.015309159136643208,-0.026042185335559062,0.009990222447930927,0.009190999821356877,0.0651410666482196,0.020990603108698908,0.0016830353331878482,-0.0335181615665132,-0.017325528217689096,0.03163708698376985,-0.08311897946528438,-0.023174522903550626,0.07665971784625894,0.0057539385460078085,-0.009792556698281994,0.054042956978650705,-0.007667053246531774,0.021992456730019067,-0.024504889498788276,-0.016198612938436517,0.044384922920212025,-0.011997602148217486,0.03747154982763357,-0.14957069998675038,-0.08944719339462735,0.03525802919562694,-0.11188839851413143,0.014891023205917092,-0.02268810514799162,0.0950291642200396,-0.015830912880558275,0.30347289471098454,0.18713162790162507,-0.038141782064015216,-0.016653777930026075,0.017051204529434802,-0.02413236923650605,0.0020689114338833803,0.015444590203810213,-0.025264303234314917,0.015169847929772773,-0.002850625293202347,0.002596915564387778
